YEAR,MO,DY,WS,WD,LV ActivePower (kW)
2021,5,3,4.41,248.12,150.49863734769988
2021,5,4,4.2,249.88,131.71366875889996
2021,5,5,6.94,260.44,904.5121118159992
2021,5,6,8.11,242.94,1433.8175242900006
2021,5,7,5.74,242.56,456.4899883287002
2021,5,8,8.95,259.62,1770.3352990900007
2021,5,9,7.68,253.06,1241.865527450001
2021,5,10,9.14,239.44,2096.2107558897983
2021,5,11,4.97,241.5,284.00156233999974
2021,5,12,7.82,236.25,1261.1607726499997
2021,5,13,5.73,234.19,476.75752014000005
2021,5,14,6.98,209.0,858.546253692
2021,5,15,4.41,187.12,182.17176229799995
2021,5,16,6.31,117.31,542.381717837
2021,5,17,5.45,76.38,350.1343173360001
2021,5,18,5.62,69.62,389.674456799
2021,5,19,8.09,204.62,1406.7241106719998
2021,5,20,4.41,223.12,174.40674606100012
2021,5,21,3.12,216.88,2.6308777176960003
2021,5,22,3.13,203.69,11.061556370520002
2021,5,23,6.05,209.69,618.869310901
2021,5,24,2.7,228.44,1.1865650917400001
2021,5,25,5.61,235.38,371.98520003500033
2021,5,26,7.18,234.0,851.9568340369999
2021,5,27,4.38,213.31,177.59389051800008
2021,5,28,2.2,208.62,0.0
2021,5,29,3.22,216.38,19.684122517989987
2021,5,30,4.83,227.88,194.68527556850006
2021,5,31,7.88,225.38,1250.3482751100003
2021,6,1,1.11,222.5,0.0
2021,6,2,2.53,220.25,0.03721344114
2021,6,3,1.9,215.12,0.0
2021,6,4,4.82,221.25,245.57623015500027
2021,6,5,4.23,217.88,97.90937418655999
2021,6,6,3.84,224.75,80.62142310559993
2021,6,7,4.23,228.25,119.60002259529995
2021,6,8,3.62,230.75,15.329601402300002
2021,6,9,2.11,234.5,0.9095763974270002
2021,6,10,2.88,231.25,0.7813800745489999
2021,6,11,2.51,230.62,0.0523121214
2021,6,12,3.16,229.31,3.273396341631998
2021,6,13,1.95,230.75,0.0
2021,6,14,2.48,222.0,0.21516441105999998
2021,6,15,3.23,224.31,11.606112577469997
2021,6,16,6.99,218.38,929.3124377139997
2021,6,17,9.26,187.25,2012.445501599998
2021,6,18,7.52,251.81,885.2071891270003
2021,6,19,6.09,237.81,597.9978326460005
2021,6,20,4.55,232.06,225.84854093699974
2021,6,21,4.99,227.94,284.23125534099995
2021,6,22,3.84,230.38,84.93362163239992
2021,6,23,4.3,226.69,153.07908941549985
2021,6,24,3.59,229.88,18.770067157279996
2021,6,25,2.93,232.44,0.9922435223549999
2021,6,26,2.77,228.62,0.69117819787
2021,6,27,4.19,232.44,36.050225475660014
2021,6,28,7.45,231.31,1225.6482495320015
2021,6,29,4.59,229.69,194.30748872000004
2021,6,30,3.11,232.38,5.440650444140001
2021,7,1,1.74,236.56,0.0
2021,7,2,1.91,224.12,0.0
2021,7,3,2.42,227.69,1.0637379097799995
2021,7,4,3.71,228.12,35.987708135259965
2021,7,5,3.48,232.06,16.128438324690002
2021,7,6,5.26,232.75,298.1674096930001
2021,7,7,3.34,233.06,16.64591263913801
2021,7,8,1.55,232.88,0.0
2021,7,9,5.37,221.25,354.7043028250001
2021,7,10,6.97,205.62,873.6493091090008
2021,7,11,5.85,217.19,506.4149063050004
2021,7,12,8.57,219.12,1078.4554541299995
2021,7,13,4.05,74.0,87.7566743428
2021,7,14,3.65,115.25,30.562208957000017
2021,7,15,4.87,105.25,307.4695544410001
2021,7,16,3.81,104.5,123.7543260994
2021,7,17,9.88,176.12,2349.26531742
2021,7,18,3.06,238.12,18.19444494599
2021,7,19,3.26,233.75,19.09422769959
2021,7,20,2.36,234.0,0.06219003200999999
2021,7,21,4.79,241.5,222.3163122800001
2021,7,22,4.96,230.94,287.85982450700027
2021,7,23,8.13,233.81,1607.6769047300002
2021,7,24,6.16,239.56,578.2410110390006
2021,7,25,3.51,239.69,31.065703829959997
2021,7,26,3.6,237.0,44.59089505292001
2021,7,27,3.44,231.88,20.6471008676
2021,7,28,3.62,227.38,4.4253182603
2021,7,29,2.69,230.56,1.611455619311
2021,7,30,2.42,233.25,0.9350006246499997
2021,7,31,1.69,237.19,0.0
2021,8,1,2.78,237.38,4.228663997799998
2021,8,2,2.9,229.12,5.885278039079996
2021,8,3,2.64,227.0,0.39481062891199975
2021,8,4,2.31,226.94,0.0061673061923000014
2021,8,5,4.66,222.0,225.1114872480002
2021,8,6,3.98,216.69,105.65374148449997
2021,8,7,4.27,213.25,174.11770569499993
2021,8,8,6.12,218.5,477.98384186199996
2021,8,9,5.23,224.94,359.519472966
2021,8,10,4.8,228.31,210.28634278099997
2021,8,11,2.09,231.38,-0.002218665928
2021,8,12,3.14,226.0,18.39099734650201
2021,8,13,3.27,224.31,38.825966203300005
2021,8,14,3.22,228.38,9.046458907503997
2021,8,15,1.7,223.44,0.0
2021,8,16,5.21,219.31,363.5475544126999
2021,8,17,6.41,228.31,573.2577941759998
2021,8,18,5.38,231.19,360.1596739400001
2021,8,19,3.69,233.25,55.205367771169975
2021,8,20,6.64,229.69,896.1187665910007
2021,8,21,5.64,222.94,457.36818359499966
2021,8,22,3.93,243.56,82.79073270484002
2021,8,23,5.23,229.69,342.06023834300026
2021,8,24,2.82,232.19,2.2900259480540006
2021,8,25,1.52,232.62,0.0
2021,8,26,2.53,233.19,0.5772974157599999
2021,8,27,2.33,224.75,0.9759814252992999
2021,8,28,5.8,216.94,418.64090606700023
2021,8,29,5.66,202.38,344.8566900559999
2021,8,30,5.2,203.44,302.87306384099963
2021,8,31,6.77,193.19,716.9427700899994
2021,9,1,4.11,146.0,103.48841682903002
2021,9,2,5.09,155.5,276.79803848300014
2021,9,3,5.01,166.5,275.3857806359997
2021,9,4,5.19,154.5,249.355804764
2021,9,5,7.45,226.44,1200.9827385900012
2021,9,6,5.66,209.0,417.6783456480001
2021,9,7,5.44,220.5,368.7917260800002
2021,9,8,5.32,176.62,380.0265982120001
2021,9,9,6.23,237.5,586.8882769559999
2021,9,10,5.12,183.38,275.6758988710003
2021,9,11,4.79,158.25,207.28873139100023
2021,9,12,4.22,196.19,126.89962500199987
2021,9,13,2.88,116.19,2.330517173469001
2021,9,14,6.73,93.12,925.5555346859996
2021,9,15,5.82,48.0,487.1900915530004
2021,9,16,5.7,130.88,438.18117706799967
2021,9,17,5.25,219.0,312.17720308599985
2021,9,18,4.76,236.25,205.48238038000002
2021,9,19,4.87,235.25,176.39024261799986
2021,9,20,3.27,240.62,24.860941514899988
2021,9,21,5.4,242.44,349.61179015800013
2021,9,22,7.77,228.12,1287.560599630001
2021,9,23,5.25,162.0,351.1284310950001
2021,9,24,5.64,74.0,403.9658248889997
2021,9,25,5.64,207.25,400.0985207450002
2021,9,26,5.02,160.5,297.0271250839998
2021,9,27,4.36,131.88,136.99521589809993
2021,9,28,2.62,57.31,0.22940251409300003
2021,9,29,5.51,41.12,325.04605101199996
2021,9,30,4.48,79.31,125.78460026739995
2021,10,1,1.93,145.44,0.07099193573099999
2021,10,2,3.3,202.25,7.155680370290001
2021,10,3,4.48,225.12,166.3902841119999
2021,10,4,4.05,218.19,102.1879524205001
2021,10,5,2.86,211.06,0.4115377760200001
2021,10,6,6.21,205.62,614.6576824859997
2021,10,7,5.95,238.69,558.9622448939996
2021,10,8,6.03,239.81,570.527366351999
2021,10,9,4.22,227.25,110.04042351659992
2021,10,10,3.49,216.12,56.061164305300046
2021,10,11,6.34,213.19,567.212563459
2021,10,12,6.31,214.12,601.4068304370002
2021,10,13,4.32,310.38,132.0451705892
2021,10,14,5.47,177.62,371.22998838099977
2021,10,15,6.34,277.38,637.9165759409997
2021,10,16,5.89,254.38,517.4733804260001
2021,10,17,7.16,257.69,912.4249687649997
2021,10,18,5.89,284.5,472.44153226899965
2021,10,19,7.41,244.31,1095.004597761001
2021,10,20,2.99,231.31,3.564742518734001
2021,10,21,3.79,224.75,55.069570916290004
2021,10,22,3.54,225.31,28.38647171017
2021,10,23,6.62,232.75,698.7276709119993
2021,10,24,6.05,137.06,592.648156432
2021,10,25,3.96,55.12,82.6203989435
2021,10,26,6.21,128.25,599.8803668169996
2021,10,27,3.41,166.31,13.35806904741
2021,10,28,3.07,79.31,27.140053744892015
2021,10,29,2.27,142.56,-0.0008539999276
2021,10,30,2.62,147.12,-0.005391988158
2021,10,31,8.15,257.44,1475.6312236100002
2021,11,1,7.56,238.31,1147.5916349849995
2021,11,2,6.35,186.88,646.2138543669993
2021,11,3,5.31,46.75,384.10719819500014
2021,11,4,4.98,76.62,250.98622602900014
2021,11,5,6.56,211.12,589.7527148459999
2021,11,6,6.06,201.0,550.3097518899999
2021,11,7,3.37,179.19,15.389436983635996
2021,11,8,3.65,177.69,19.3800516497
2021,11,9,3.05,109.0,7.178154794482003
2021,11,10,3.41,193.62,25.930932578518014
2021,11,11,5.09,105.31,436.8579864359994
2021,11,12,3.99,28.44,76.55098647960006
2021,11,13,3.8,38.19,79.02946642950008
2021,11,14,2.83,300.88,2.2923048973700006
2021,11,15,4.68,18.94,208.01784136199976
2021,11,16,4.83,38.06,229.64473207199967
2021,11,17,2.88,36.31,0.0
2021,11,18,2.82,37.0,1.0968463896000002
2021,11,19,2.8,15.94,0.5917198508220001
2021,11,20,3.7,98.94,99.97888680243008
2021,11,21,4.39,72.94,185.02488343559997
2021,11,22,5.48,10.25,325.8953286569999
2021,11,23,7.57,272.06,1017.6388500900003
2021,11,24,7.19,240.75,992.3116228539991
2021,11,25,4.93,162.56,230.4502328559998
2021,11,26,3.32,34.5,4.118692506964401
2021,11,27,5.8,303.56,352.15417875899993
2021,11,28,4.89,158.69,157.32470763299986
2021,11,29,3.79,25.88,59.93653236923997
2021,11,30,4.2,42.56,99.88608414399997
2021,12,1,3.84,48.44,81.58247620253994
2021,12,2,8.1,74.56,976.2858850799998
2021,12,3,4.66,45.31,194.1892759568
2021,12,4,3.88,71.69,69.93983491429995
2021,12,5,4.66,116.31,261.01622328199994
2021,12,6,6.98,59.81,855.4261956970003
2021,12,7,4.75,33.94,212.41415589399992
2021,12,8,4.11,28.0,65.95814162290004
2021,12,9,4.41,38.06,160.50398398500002
2021,12,10,4.06,35.69,130.43507660860018
2021,12,11,5.97,51.69,547.1663690139998
2021,12,12,3.2,45.31,1.1428236687
2021,12,13,3.26,50.88,0.8909098529600001
2021,12,14,2.68,74.25,0.0
2021,12,15,4.34,114.38,96.65719574099998
2021,12,16,3.85,81.12,95.0941672899
2021,12,17,2.65,52.25,0.0
2021,12,18,4.16,39.62,91.49668243549996
2021,12,19,4.8,120.88,178.75092545299987
2021,12,20,6.14,248.75,559.7197353999994
2021,12,21,4.09,234.44,102.03148840780003
2021,12,22,5.06,245.38,267.5867579935001
2021,12,23,4.65,233.88,233.5700791542001
2021,12,24,4.55,37.12,190.63379667699985
2021,12,25,4.38,47.62,145.15614565019996
2021,12,26,3.51,190.94,48.35168441893002
2021,12,27,3.57,114.94,70.63987815639001
2021,12,28,2.84,28.88,0.36011058991000006
2021,12,29,3.62,30.69,46.99435449466002
2021,12,30,4.15,55.75,98.47089248079999
2021,12,31,4.69,34.38,213.22787688900007
2022,1,1,3.77,30.69,64.43776326970001
2022,1,2,4.91,29.44,274.40472183100024
2022,1,3,6.92,91.5,978.1057707459997
2022,1,4,5.23,217.31,347.1003860569997
2022,1,5,2.17,186.69,0.29250480652
2022,1,6,5.27,102.81,423.49958160299974
2022,1,7,6.69,228.12,794.2801232849996
2022,1,8,3.52,210.31,19.871049099059995
2022,1,9,4.55,98.0,236.44440827800008
2022,1,10,4.07,93.25,104.39409874709997
2022,1,11,2.82,60.69,0.8053331284630001
2022,1,12,5.38,38.5,335.5415713429998
2022,1,13,2.82,93.75,2.1116581409720006
2022,1,14,5.44,37.69,418.7148297149999
2022,1,15,4.31,49.81,128.04501671269998
2022,1,16,4.36,45.69,139.49683687199996
2022,1,17,4.63,97.0,240.2305674670001
2022,1,18,2.77,43.19,0.6428558730799999
2022,1,19,7.56,245.75,1172.5253179149993
2022,1,20,6.71,244.31,728.7824011119999
2022,1,21,12.12,199.81,3280.5469995000026
2022,1,22,8.8,290.25,1805.8941857599996
2022,1,23,6.33,312.38,617.2171173119993
2022,1,24,5.02,171.88,290.95777252199974
2022,1,25,5.3,163.62,383.41988493999975
2022,1,26,4.79,161.31,204.2985246350002
2022,1,27,3.52,93.31,52.360352404100034
2022,1,28,5.86,232.56,494.21041594900043
2022,1,29,5.02,252.94,293.87724137400005
2022,1,30,5.41,275.06,409.15442443200016
2022,1,31,6.05,273.19,570.6298227100001
2022,2,1,6.73,193.44,718.9219555640002
2022,2,2,9.25,254.12,1782.7494225
2022,2,3,7.34,299.25,1184.3091055599996
2022,2,4,6.11,294.5,552.6825448789998
2022,2,5,7.23,228.81,908.875289338
2022,2,6,4.4,237.81,124.96386469934995
2022,2,7,3.6,279.56,36.614835882369974
2022,2,8,4.38,287.19,150.4187029295502
2022,2,9,4.7,225.0,213.42658568899995
2022,2,10,3.73,155.19,38.30960681919999
2022,2,11,2.62,112.88,0.122296094595
2022,2,12,7.02,247.38,901.1845593660007
2022,2,13,5.74,252.0,454.44554954970016
2022,2,14,7.07,277.38,701.1439057440003
2022,2,15,6.4,329.69,615.0146185260003
2022,2,16,6.39,306.94,652.1048260469998
2022,2,17,5.73,305.0,418.2096241450002
2022,2,18,4.98,314.75,230.49633430919985
2022,2,19,4.75,291.88,207.16140694200004
2022,2,20,4.55,309.94,104.81842385550003
2022,2,21,8.59,267.88,1676.497973245001
2022,2,22,2.45,244.5,0.1931086743
2022,2,23,5.19,242.94,262.0716549600001
2022,2,24,7.51,236.19,973.3502303039998
2022,2,25,4.8,281.38,214.46537049000014
2022,2,26,4.3,176.06,122.93917610550001
2022,2,27,2.83,30.81,0.141864700994
2022,2,28,6.74,96.75,915.3520154699996
2022,3,1,6.02,279.62,554.3760787830001
2022,3,2,5.93,255.75,477.4098132330002
2022,3,3,3.28,99.75,39.48820164682001
2022,3,4,6.84,85.38,830.9923016379997
2022,3,5,3.5,130.94,24.798256672849984
2022,3,6,6.02,261.81,580.0452017199999
2022,3,7,7.6,155.44,1302.7703826990003
2022,3,8,3.68,28.56,67.53398506179994
2022,3,9,5.27,116.19,364.880715044
2022,3,10,5.64,265.31,448.33886809100005
2022,3,11,2.62,108.38,3.5380094053
2022,3,12,6.99,245.06,874.1560052579996
2022,3,13,8.04,251.31,1273.9763416399999
2022,3,14,7.19,247.38,980.4140911389998
2022,3,15,3.87,238.5,77.55522602270001
2022,3,16,5.78,237.38,455.59124021599985
2022,3,17,4.8,240.62,232.97300905599997
2022,3,18,4.24,238.06,93.36746952940001
2022,3,19,5.03,236.69,292.4992846679999
2022,3,20,6.01,247.25,568.6700634749999
2022,3,21,6.41,232.81,658.1275054849997
2022,3,22,2.22,239.5,0.0
2022,3,23,2.71,242.69,7.298960643254597
2022,3,24,3.97,231.62,120.5506849275
2022,3,25,6.27,270.69,629.1573846460003
2022,3,26,7.85,253.56,1357.1982359299975
2022,3,27,4.45,257.81,157.02702880699994
2022,3,28,4.65,242.69,211.81820068080003
2022,3,29,6.48,244.38,714.6122290119997
2022,3,30,5.86,279.38,486.76895293699994
2022,3,31,7.09,219.0,993.96096798
2022,4,1,7.57,245.0,890.5991467999996
2022,4,2,4.48,252.88,156.78972806299996
2022,4,3,6.18,239.25,376.87055358100014
2022,4,4,7.27,245.0,1090.954145461
2022,4,5,5.66,245.12,425.76515288400043
2022,4,6,6.54,264.25,735.8892090060004
2022,4,7,4.42,259.31,156.621725607
2022,4,8,4.98,251.25,235.70734117399982
2022,4,9,5.96,236.88,543.4810339089996
2022,4,10,9.3,216.88,1498.6619556899989
2022,4,11,2.26,223.69,0.7672589140185998
2022,4,12,4.55,227.38,208.16933423900002
2022,4,13,6.36,246.38,641.4499175870006
2022,4,14,5.45,260.69,412.9755859559998
2022,4,15,6.66,274.38,732.2186481475998
2022,4,16,8.59,259.81,1705.9771926250003
2022,4,17,4.27,228.31,164.06437927219994
2022,4,18,4.71,229.75,193.18141471669992
2022,4,19,2.56,247.94,0.031036009790000003
2022,4,20,5.68,254.12,453.377772824
2022,4,21,6.69,258.5,782.7116693169993
2022,4,22,4.45,234.56,154.9322486939999
2022,4,23,7.8,234.06,1431.5280116200001
2022,4,24,4.44,237.12,128.40822365579996
2022,4,25,5.34,243.94,340.16207944500013
2022,4,26,7.7,228.31,1298.4144861200018
2022,4,27,3.13,246.06,5.9941595264000025
2022,4,28,6.52,226.5,698.8486907960003
2022,4,29,3.88,230.88,86.40220138949996
2022,4,30,9.66,246.44,2446.9021241999976
2022,5,1,2.62,233.88,1.616940832259999
2022,5,2,7.96,235.0,1401.512669530001
2022,5,3,4.12,222.31,92.34895599459996
2022,5,4,2.75,225.75,3.6192827394676987
2022,5,5,5.55,222.81,411.6125765869999
2022,5,6,7.05,230.19,986.4521563500009
2022,5,7,3.77,232.75,40.617109174500015
2022,5,8,2.91,231.69,0.66264724254
2022,5,9,5.41,220.06,385.11060822099984
2022,5,10,5.62,204.44,406.53267792499986
2022,5,11,7.88,221.88,1332.0801292899987
2022,5,12,9.94,228.81,2590.4131346100003
2022,5,13,10.08,208.0,2516.000922789998
2022,5,14,7.15,244.12,900.1955920849999
2022,5,15,3.65,238.44,31.90377433519999
2022,5,16,6.54,241.25,748.4897637810006
2022,5,17,9.7,225.25,1995.6690283600014
2022,5,18,5.45,222.25,400.82532135899993
2022,5,19,3.34,227.5,19.68697818871601
2022,5,20,2.92,230.69,0.18019335746999998
2022,5,21,7.26,244.12,1007.0648857530002
2022,5,22,6.48,252.06,770.7014196849999
2022,5,23,5.42,254.12,368.2830227919999
2022,5,24,7.84,255.88,1282.8931433499977
2022,5,25,5.2,230.44,342.98767015000027
2022,5,26,3.72,229.06,27.138331449819976
2022,5,27,2.69,229.31,1.590452809291
2022,5,28,6.88,251.94,861.8122936760004
2022,5,29,8.01,241.31,1334.7112583200014
2022,5,30,8.3,251.0,1541.35334936
2022,5,31,2.09,249.5,-0.002218665928
2022,6,1,6.07,249.69,533.9149435459999
2022,6,2,3.9,251.12,79.20954738419991
2022,6,3,6.83,251.81,799.7096679749998
2022,6,4,6.38,245.94,649.3182348630002
2022,6,5,3.35,224.94,24.744174938692012
2022,6,6,3.73,234.62,56.26471819999999
2022,6,7,3.2,241.62,4.238978425819998
2022,6,8,2.6,238.25,0.2135866642
2022,6,9,1.98,233.5,1.31312894825
2022,6,10,1.79,225.94,0.0
2022,6,11,3.21,223.69,21.15842303710401
2022,6,12,2.52,222.06,0.41905678272
2022,6,13,5.48,216.81,209.519323121
2022,6,14,7.16,222.31,885.6470329776992
2022,6,15,4.62,237.38,201.05488343199994
2022,6,16,2.19,230.19,-0.003930675983
2022,6,17,2.42,225.88,1.0364625787599995
2022,6,18,1.88,223.88,0.0
2022,6,19,3.98,236.06,90.74648318630005
2022,6,20,1.52,236.06,0.0
2022,6,21,6.34,236.56,602.1336822480005
2022,6,22,8.15,179.06,1519.792249909999
2022,6,23,6.66,133.0,710.9632086419998
2022,6,24,10.94,167.81,1270.2268970260006
2022,6,25,4.6,244.94,188.26882727899994
2022,6,26,8.71,236.69,1820.2999780199991
2022,6,27,8.24,224.69,1555.0813378599998
2022,6,28,4.55,214.25,190.92516776100013
2022,6,29,3.34,227.25,19.68697818871601
2022,6,30,2.31,227.94,0.0039246493951
2022,7,1,2.06,230.19,0.0
2022,7,2,5.16,219.81,275.8416894610002
2022,7,3,6.38,188.44,648.6618981690007
2022,7,4,4.25,198.62,168.5912653419
2022,7,5,3.64,153.38,32.91849422561999
2022,7,6,4.98,174.5,306.5827906790002
2022,7,7,2.91,131.69,6.8956452996900035
2022,7,8,6.41,233.69,665.2119695959998
2022,7,9,4.91,240.62,257.67816695899995
2022,7,10,2.3,217.31,0.07564396679879994
2022,7,11,2.73,226.44,3.1145811567263997
2022,7,12,4.29,221.0,134.35913006759995
2022,7,13,4.31,197.81,153.25637658949984
2022,7,14,4.23,122.88,89.16662558460004
2022,7,15,9.57,52.75,2196.2740109999995
2022,7,16,1.8,43.62,0.0
2022,7,17,2.98,100.0,17.696004754331987
2022,7,18,5.52,172.56,332.1182990880001
2022,7,19,3.34,229.62,18.650675055622013
2022,7,20,2.3,225.19,0.07795476238969991
2022,7,21,4.27,218.69,147.24215026469997
2022,7,22,3.51,220.19,34.1639884747
2022,7,23,4.5,271.62,152.19495483000009
2022,7,24,3.21,218.19,21.623543095220008
2022,7,25,3.41,176.56,20.269569334249997
2022,7,26,3.46,210.25,48.71800430250003
2022,7,27,2.42,230.56,0.8728105926399998
2022,7,28,2.52,222.88,0.0523121214
2022,7,29,2.02,224.62,0.0
2022,7,30,2.3,228.19,0.02520127285110001
2022,7,31,3.2,228.19,9.072792856663998
2022,8,1,2.84,225.25,2.4873940035599995
2022,8,2,2.24,228.31,0.0
2022,8,3,3.03,213.06,13.71493638973
2022,8,4,3.93,221.31,77.64126071350002
2022,8,5,3.38,220.75,41.3805986047
2022,8,6,6.19,208.88,630.4078564479998
2022,8,7,5.45,222.88,400.66995148699993
2022,8,8,5.47,215.5,362.8608914180002
2022,8,9,3.8,166.12,78.16071928029989
2022,8,10,2.61,100.12,2.3762368466499995
2022,8,11,2.84,44.19,0.476538474614
2022,8,12,5.08,92.5,402.3060476809999
2022,8,13,4.98,211.56,285.6703811740001
2022,8,14,3.23,162.56,8.27625478036
2022,8,15,4.43,89.44,232.99717665599994
2022,8,16,3.8,193.56,27.521487083200014
2022,8,17,3.08,274.31,16.581615903380012
2022,8,18,5.85,230.56,526.9996572940001
2022,8,19,2.88,210.69,0.582067916969
2022,8,20,2.16,209.75,0.0
2022,8,21,1.84,216.94,0.0
2022,8,22,3.05,251.06,1.6769200797759003
2022,8,23,2.73,289.75,0.3656849121128001
2022,8,24,3.72,256.88,36.5944545606
2022,8,25,2.51,213.5,0.0523121214
2022,8,26,2.41,213.19,0.38008495096699996
2022,8,27,1.82,220.69,0.0
2022,8,28,1.95,224.38,0.0
2022,8,29,2.02,212.25,0.0
2022,8,30,2.59,213.38,-0.013258668184
2022,8,31,2.88,224.12,0.49995243368900005
2022,9,1,2.73,232.56,3.3510154471363993
2022,9,2,3.18,224.69,10.997482919136
2022,9,3,3.14,231.19,8.671251525329996
2022,9,4,3.6,233.88,36.29816020112001
2022,9,5,3.25,237.69,13.812996483214693
2022,9,6,4.07,226.31,82.64417106679998
2022,9,7,4.2,215.06,128.5841063090999
2022,9,8,5.99,226.44,559.2713751259997
2022,9,9,3.16,196.06,3.3697308251000004
2022,9,10,7.17,241.94,1051.8191447069999
2022,9,11,4.71,231.62,188.76944891869996
2022,9,12,6.38,234.06,646.1892480339997
2022,9,13,3.95,276.38,65.28404944576003
2022,9,14,6.08,181.81,645.4043048079997
2022,9,15,2.39,259.5,0.18452926636
2022,9,16,2.45,238.62,2.2029769140000006
2022,9,17,1.8,222.25,0.0
2022,9,18,3.62,213.88,40.65469682319005
2022,9,19,3.37,231.88,26.362851223650015
2022,9,20,2.48,231.88,0.0158960402
2022,9,21,3.34,240.94,12.463124668318006
2022,9,22,2.75,244.0,0.7881588443385001
2022,9,23,3.85,240.69,81.81340487520002
2022,9,24,2.81,230.62,3.028109772397
2022,9,25,1.61,229.75,0.0
2022,9,26,2.84,225.5,2.4873940035599995
2022,9,27,2.98,234.94,6.450419929770003
2022,9,28,2.53,236.69,0.20088308214
2022,9,29,3.58,233.94,6.490476393629999
2022,9,30,3.09,240.31,11.875979677590001
2022,10,1,3.22,235.81,7.705117868619998
2022,10,2,2.95,233.69,2.985194585298
2022,10,3,5.43,223.94,397.68567258700006
2022,10,4,5.48,201.06,181.88263336100005
2022,10,5,4.23,234.31,125.68937204500001
2022,10,6,3.95,259.19,76.02210728149998
2022,10,7,5.38,318.69,353.0407808885999
2022,10,8,4.03,65.5,86.06044665930006
2022,10,9,6.46,181.38,755.1250823970007
2022,10,10,3.99,151.5,68.71731246500002
2022,10,11,3.88,220.31,98.99511703939996
2022,10,12,5.04,218.94,228.92006880500008
2022,10,13,5.04,279.06,145.56599213899995
2022,10,14,3.6,279.12,37.30997138036997
2022,10,15,5.6,282.5,417.5803658579999
2022,10,16,2.84,169.25,3.478083776718
2022,10,17,3.17,192.12,13.202957343389993
2022,10,18,5.26,251.81,297.14308656400016
2022,10,19,4.95,236.38,270.01551878299983
2022,10,20,3.78,223.62,49.05540645560002
2022,10,21,4.9,148.0,188.43063833999994
2022,10,22,3.07,78.44,14.536063920197007
2022,10,23,4.16,214.5,129.73565481466005
2022,10,24,4.45,290.06,137.974071505
2022,10,25,3.57,261.25,22.783718563570016
2022,10,26,4.16,214.19,134.78943206620002
2022,10,27,4.57,220.5,222.84624819200025
2022,10,28,4.98,231.75,264.569354831
2022,10,29,4.84,241.5,242.62768983199987
2022,10,30,5.06,268.62,173.88368759260007
2022,10,31,5.2,252.94,336.7611575290001
2022,11,1,4.12,248.19,93.72733093639998
2022,11,2,6.2,257.0,653.7952472150002
2022,11,3,5.25,248.81,343.7110195940002
2022,11,4,5.43,251.56,396.9064675880002
2022,11,5,3.96,244.81,101.22333830369989
2022,11,6,2.62,249.56,0.057774701119999994
2022,11,7,4.3,295.19,101.44129737820002
2022,11,8,4.79,319.94,195.30789887200004
2022,11,9,5.3,265.88,313.0967320276
2022,11,10,4.22,242.88,142.18636697618956
2022,11,11,4.56,41.31,208.91692261499992
2022,11,12,3.69,110.75,60.39828453040003
2022,11,13,6.46,216.5,590.9029504459997
2022,11,14,1.95,232.62,0.0
2022,11,15,2.59,58.31,1.2418136554130004
2022,11,16,5.61,175.5,377.40298255600015
2022,11,17,2.91,183.69,3.7499314943509994
2022,11,18,3.09,161.19,8.84649302743
2022,11,19,2.7,215.88,5.773042717200002
2022,11,20,6.15,54.19,555.8529464950001
2022,11,21,3.85,79.69,59.54703471409996
2022,11,22,6.32,114.56,316.244827885
2022,11,23,2.98,86.88,8.405088162010001
2022,11,24,2.84,182.62,3.5281881624800038
2022,11,25,4.12,205.38,114.69662290410001
2022,11,26,5.94,223.75,494.5463296510002
2022,11,27,4.96,151.25,263.701928416
2022,11,28,3.97,31.94,84.63412055740004
2022,11,29,2.48,20.19,0.0
2022,11,30,3.6,23.5,26.715702153519988
2022,12,1,5.62,24.38,429.5855102650003
2022,12,2,3.78,97.75,116.25115544599996
2022,12,3,4.69,66.56,193.01287580300013
2022,12,4,4.91,109.62,320.0394449050002
2022,12,5,3.59,137.31,24.336064072399996
2022,12,6,3.39,31.69,9.40523770185
2022,12,7,2.65,36.19,0.305368646076
2022,12,8,5.31,168.56,361.9067663610001
2022,12,9,3.91,186.44,87.53429110380003
2022,12,10,4.92,56.06,203.4410316089002
2022,12,11,4.96,15.19,243.9752616860001
2022,12,12,4.24,45.88,118.71127571830002
2022,12,13,3.98,41.94,98.20541678260001
2022,12,14,3.48,13.81,17.212017826969994
2022,12,15,3.62,41.38,45.470655517
2022,12,16,2.48,219.75,0.04487011075
2022,12,17,5.51,165.56,498.7455062839995
2022,12,18,3.3,108.19,28.713435229699986
2022,12,19,4.51,87.56,260.5043099980003
2022,12,20,4.79,107.56,213.81668211399992
2022,12,21,4.29,108.06,216.11730620259996
2022,12,22,4.31,111.0,209.58686036899996
2022,12,23,4.56,182.5,185.00526400400017
2022,12,24,3.79,42.19,57.02804374676001
2022,12,25,4.95,40.44,279.6171199209999
2022,12,26,5.11,30.44,297.16956910099975
2022,12,27,4.37,23.94,118.81547332150006
2022,12,28,5.0,121.38,259.42320908500017
2022,12,29,8.09,247.56,1265.5783763999998
2022,12,30,3.65,137.38,12.479668655200001
2022,12,31,6.05,29.81,565.1580203449998
2023,1,1,4.35,190.94,161.65510597380006
2023,1,2,7.12,60.19,969.8538080449996
2023,1,3,3.61,108.5,85.02438650030001
2023,1,4,4.45,24.81,145.91839102250006
