YEAR,MO,DY,WS,WD,LV ActivePower (kW)
2018,10,13,3.02,275.69,0.49368446346999995
2018,10,14,1.73,299.25,0.0
2018,10,15,3.3,133.44,3.7694068297780006
2018,10,16,5.04,142.5,273.986193233
2018,10,17,4.59,177.69,173.52387223599996
2018,10,18,4.12,193.56,108.37631752074002
2018,10,19,3.81,226.62,59.241322780600036
2018,10,20,2.19,241.0,0.0061326634869999985
2018,10,21,2.87,242.25,0.0
2018,10,22,3.52,292.38,13.441777574159998
2018,10,23,3.61,139.0,15.437071351479995
2018,10,24,1.91,104.88,0.0
2018,10,25,3.79,139.88,12.267837924699997
2018,10,26,3.34,196.81,27.354526225156004
2018,10,27,3.08,264.5,12.265722599430005
2018,10,28,3.25,231.88,14.748699807318701
2018,10,29,2.95,253.62,1.77837498446
2018,10,30,4.31,192.5,138.40586198929995
2018,10,31,2.73,138.19,0.20075663569
2018,11,1,2.94,159.12,1.73365592474
2018,11,2,3.91,77.44,48.107057589100016
2018,11,3,8.54,227.88,1734.5931922600003
2018,11,4,5.23,296.62,285.80517280879957
2018,11,5,2.71,278.25,0.003539307621199994
2018,11,6,3.85,314.94,70.45766216320001
2018,11,7,3.95,181.25,83.49972089279996
2018,11,8,3.45,106.31,53.6272373422
2018,11,9,4.31,169.94,137.56083032140006
2018,11,10,3.97,120.19,70.16116246751999
2018,11,11,2.02,143.0,0.0
2018,11,12,3.82,145.88,38.42582897180004
2018,11,13,5.32,134.81,371.42190398299994
2018,11,14,3.27,164.25,25.094113540199988
2018,11,15,4.87,156.94,235.49881094300005
2018,11,16,4.45,291.38,138.11344971000003
2018,11,17,3.88,219.69,98.46264343669996
2018,11,18,4.79,78.5,233.30483246799974
2018,11,19,3.66,208.56,61.156916236499974
2018,11,20,2.86,294.75,0.47581473349
2018,11,21,4.46,293.69,157.1223935
2018,11,22,7.81,219.19,1291.689010050001
2018,11,23,3.62,332.19,32.658194584900016
2018,11,24,4.44,310.31,124.15781952800002
2018,11,25,3.13,247.31,4.636336936900001
2018,11,26,3.85,220.06,86.47167506669999
2018,11,27,3.96,130.31,93.9826660697001
